"client_id","Sex","WorkPlace","Income","Age","NumDependents","NumLoans","NumRealEstateLoans","BalanceToCreditLimit","Num30_59Delinquencies","Num60_89Delinquencies","DIR","SeriousDelinquencies"
11189,"male","self-employed",4311,38.2,0,7,"1",0.497032,2,0,0.144588,"-"
27100,"female","private-company",9856,54,3,16,"2",0.559638,0,0,0.354451,"-"
48826,"female","private-company",2826,73.4,0,7,"0",0.037804,0,0,0.039487,"-"
13380,"female","private-company",NA,80.8,0,13,"0",0.005343,0,0,17.029101,"-"
32963,"female","government-org",13827,55.5,0,18,"3",0.552646,0,0,0.412446,"-"
64016,"female","self-employed",4013,32.3,1,3,"0",0.754252,0,0,0.063127,"+"
27944,"female","private-company",950,98.3,0,8,"1",0.009193,1,0,0.637305,"-"
66629,"male","private-company",NA,79.3,0,3,"0",0.022877,0,0,29.078433,"-"
34859,"male","self-employed",7560,54.4,4,19,"4",0.259003,0,0,0.940334,"-"
44004,"female","private-company",8174,58.2,1,7,"0",0.000823,0,0,0.000124,"-"
2210,"female","private-company",NA,60.4,0,6,"2",0.93568,0,0,6018.498238,"-"
15251,NA,"private-company",3818,43.2,NA,12,"2",0.817954,5,0,0.920405,"-"
71145,"male","self-employed",NA,53.3,3,8,"2",0.000783,0,0,2701.202593,NA
19428,"male","private-company",5935,27.2,1,5,"0",0.621212,1,0,0.103646,"-"
8925,"female","private-company",NA,48.2,0,4,"0",0.023679,0,0,374.349593,"-"
48652,"male","self-employed",NA,63.2,0,11,"0",0.014965,0,0,30.09166,"-"
30762,"female","private-company",NA,51.2,3,12,"1",0.22574,0,0,2660.643932,"-"
180,"male","other",NA,64.1,0,6,"1",0.012306,0,0,1468.545712,"-"
14650,"female","private-company",1808,24,1,0,"0",1.000022,0,0,0.068961,"+"
42522,"female","self-employed",6351,50.4,0,4,"0",0.926719,1,1,0.084487,"+"
72668,"female","other",5036,48.2,1,2,"0",0.134247,0,0,0.012303,"-"
13918,"female","self-employed",NA,51.3,0,4,"1",1.00694,1,1,1381.974532,"+"
17235,"female","private-company",5446,67.6,0,7,"0",0.047695,0,0,0.020653,"-"
17733,"female","government-org",7634,52.3,3,5,"2",0.058019,0,0,0.313792,"-"
29372,"female","private-company",10158,48.2,0,8,"1",1.007834,0,0,0.298739,"-"
37203,"female","other",5012,42.3,1,6,"2",0.225781,0,0,0.414205,"-"
46955,"female","private-company",2618,27,0,2,"1",0.060491,0,0,0.565208,"-"
19315,"male","other",NA,62.5,0,21,"1",0.730392,0,0,3668.313346,"-"
62298,"male","government-org",4020,67.5,0,11,"1",0.165495,0,0,0.344482,"-"
52028,"male","self-employed",NA,84.7,0,3,"1",0.131992,0,0,765.801624,"-"
15513,"female","private-company",5747,36.2,2,7,"2",0.819779,2,0,0.637449,"+"
11450,"female","self-employed",8324,48.3,0,12,"2",0.829068,0,0,0.316815,"-"
23611,"male","private-company",7033,36.3,1,11,"0",0.56624,0,0,0.279918,"-"
54408,"male","self-employed",2684,55.3,0,13,"1",0.028588,0,0,0.447779,"-"
64056,"female","private-company",NA,48.3,1,7,"1",0.377824,1,0,2439.961525,"-"
33647,"male","government-org",NA,70,0,10,"1",0.082956,0,0,908.094317,"-"
19921,"female","private-company",50028,64.5,0,8,"3",0.019244,0,0,0.059451,"-"
31341,"female","private-company",NA,45.3,0,4,"0",0.437273,0,0,399.105511,"+"
63950,"female","government-org",NA,29,0,5,"0",0.96495,0,0,153.311601,"-"
25979,"female","private-company",NA,69.2,0,3,"0",0.054856,0,0,76.489231,"-"
55293,"female","private-company",20150,57.1,0,27,"4",0.514877,0,0,0.543134,"+"
19701,"male","private-company",4025,46.1,3,10,"1",0.175372,0,0,0.548553,"-"
25484,"female","private-company",4050,30.3,3,3,"0",0.920912,1,0,0.006205,"-"
57929,"female","other",23283,57.4,0,18,"3",0.623418,0,0,0.374891,"-"
51918,"female","government-org",7867,59.6,1,4,"1",0.377755,0,0,0.357407,"-"
6880,"female","private-company",8459,57.2,0,7,"2",0.147465,0,0,0.298233,"-"
49867,"male","private-company",4706,56.5,4,3,"0",1.002874,0,0,0.144721,"-"
32858,"male","private-company",8331,55.4,1,8,"1",0.941396,1,0,0.323646,"-"
34096,"female","private-company",2009,34.1,1,6,"0",0.060132,2,0,0.097581,"-"
67286,"male","self-employed",3007,70.6,0,11,"1",0.323357,2,0,1.530024,"-"
19302,"female","private-company",12839,63.5,1,18,"2",0.167982,0,0,0.338981,"-"
10905,"female","private-company",4332,71.6,0,9,"2",0.113119,0,0,0.434383,"-"
13742,"male","self-employed",NA,46.3,0,1,"1",1.0075,1,0,1811.053172,"+"
7286,"female","private-company",NA,57.5,0,2,"1",0.001224,0,0,1469.477506,"-"
40873,"female","self-employed",5083,57.1,1,8,"1",0.03257,0,0,0.225291,"-"
59647,"female","private-company",2918,30,3,0,"0",1.000453,0,0,0,"-"
19511,"female","private-company",4852,58.3,0,15,"0",0.292732,0,0,0.201074,"-"
19232,"male","private-company",NA,51.2,0,3,"1",0.013133,0,0,1026.671927,"-"
1118,"male","private-company",3008,81.5,0,2,"0",0.884054,1,1,0.272738,"-"
61107,"male","other",6035,40.4,0,13,"1",0.249634,0,0,0.296254,"-"
48016,"male","private-company",NA,57.1,1,6,"1",0.275945,0,1,1001.578094,"-"
20090,"male","private-company",5593,74.6,1,6,"1",0.001141,0,0,0.129644,"-"
6773,"female","self-employed",5534,61.3,0,12,"1",0.583245,1,0,0.413132,"-"
27141,"male","private-company",3514,47.2,2,5,"1",0.011113,0,0,0.29529,"-"
18545,"female","private-company",NA,46.2,0,8,"2",0.167368,0,0,2169.34104,"-"
26700,"female","self-employed",7562,40.4,0,10,"1",0.700034,0,0,0.303508,"-"
40813,"male","private-company",4341,59.3,0,7,"1",0.03507,0,0,0.478996,"-"
25106,"male","other",13759,65.4,1,7,"0",0.009937,0,0,0.00118,"-"
1154,"female","self-employed",8620,49.2,4,9,"1",0.979939,0,0,0.236154,"-"
30467,NA,"private-company",7506,49.2,NA,10,"0",0.714243,0,0,0.095343,"-"
69595,"male","self-employed",61015,59.6,1,13,"2",0.511372,0,0,0.317589,"-"
59153,"female","private-company",1812,30.3,0,2,"0",1.009313,0,0,0.365677,"-"
12038,"male","government-org",NA,74.3,1,5,"1",0.051375,0,0,1610.882777,"+"
67526,"female","other",2252,57.4,2,4,"0",0.074123,0,0,0.054726,"-"
29735,"female","private-company",3409,79.6,1,8,"1",0.234215,0,0,0.565573,"-"
72747,"female","self-employed",9064,43.3,0,7,"2",0.04608,0,0,0.340809,"-"
1894,"male","private-company",6917,64.6,0,4,"1",0.854216,0,0,0.51763,"-"
23149,"male","private-company",2601,34.2,0,7,"0",1.094913,0,0,0.381158,"-"
72790,"female","other",5542,61.3,1,0,"0",1.006596,0,0,0.00693,"-"
50332,"male","government-org",3716,50.1,0,12,"0",0.335169,0,0,0.46259,"-"
65268,"female","private-company",NA,38.3,0,2,"1",1.009206,0,0,3057.922246,"-"
69912,"male","self-employed",NA,65.3,0,11,"1",0.032337,0,0,1226.559453,"-"
66416,"male","government-org",8567,58.4,1,14,"3",0.129177,0,0,0.440683,"-"
51948,"male","private-company",2116,30.3,1,3,"0",1.008052,1,0,0.08365,"-"
57142,"male","private-company",5035,87.6,1,9,"1",0.030923,0,0,0.150872,"-"
47630,"female","other",4385,67.4,0,14,"1",0.01809,0,0,0.235701,"-"
40406,"male","self-employed",NA,63.5,4,3,"0",0.233705,0,0,146.210741,"-"
40021,"male","government-org",NA,61.5,0,23,"1",0.55127,0,0,3351.418,"-"
15107,"female","private-company",2511,38.2,2,3,"0",0.899653,0,0,0.344976,"-"
58236,"male","private-company",7040,37.3,0,5,"0",0,0,0,0.053362,"-"
32617,"male","private-company",14692,58.2,0,3,"1",0.018631,0,0,0.074789,"-"
62998,"female","self-employed",6025,32.3,2,10,"0",0.509176,0,0,0.132632,"-"
59103,"female","self-employed",NA,54.2,0,18,"0",0.854692,0,0,40743.643482,"-"
31084,"female","private-company",1512,28.3,0,3,"0",1.007163,1,0,0.142117,"-"
4111,"male","private-company",6973,33,0,6,"1",0.197832,0,0,0.315615,"-"
70019,"female","government-org",3954,76.3,0,10,"1",0.007317,0,0,0.086955,"-"
74248,"male","private-company",5248,50.2,1,11,"1",0.117563,0,0,0.371056,"-"
59844,"male","self-employed",8583,60.3,1,17,"1",0.039429,0,0,0.19181,"-"
16929,"male","private-company",8472,52.2,0,4,"1",0.087806,0,0,0.415151,"-"
35046,"male","self-employed",7696,45.1,5,20,"2",0.57317,0,0,0.657877,"-"
62439,"male","private-company",4926,58.3,0,17,"0",0.095422,0,0,0.468954,"-"
4949,"male","self-employed",8024,50.1,0,11,"4",0.078934,0,0,0.534968,"-"
34751,"female","private-company",2941,36.2,0,2,"0",0.319809,0,0,0.050257,"-"
8679,"female","government-org",7005,63.5,2,20,"2",0.891148,0,0,0.729929,"-"
49399,"female","private-company",1170,61.6,0,13,"2",0.990979,0,0,3.486026,NA
28406,"male","self-employed",8468,56.3,0,11,"2",0.6936,1,1,0.817009,"-"
23670,"female","private-company",5616,62.4,0,9,"2",0.518056,0,0,0.457376,"-"
64350,"male","private-company",3875,60,0,7,"0",0.134493,0,0,0.242221,"-"
36741,"female","self-employed",3343,76.1,0,15,"0",0.009981,0,0,0.005137,"-"
55104,"female","other",2579,62.5,0,8,"0",0.063781,0,0,0.236852,"-"
65778,"male","other",2008,24.1,0,4,"0",0.479429,0,0,0.127851,"-"
42698,"female","private-company",19103,48.1,3,4,"1",0.471646,0,0,0.189499,"-"
36675,"female","private-company",8415,46.1,1,10,"2",0.081747,0,0,0.383309,"-"
74698,"male","private-company",10919,54.5,2,10,"1",0.044266,0,0,0.166532,"-"
20677,"male","private-company",2522,62.2,0,2,"0",0.001105,0,0,0,"-"
49865,"male","other",12108,35,1,6,"1",0.018456,0,0,0.168758,"-"
8933,"female","other",7217,60.2,3,19,"1",0.014641,0,0,0.38436,"-"
62299,"male","other",4259,56.5,1,13,"1",0.044895,0,0,0.487519,"-"
7398,"female","self-employed",7537,36.2,1,11,"0",0.035041,0,0,0.158449,"-"
74852,"male","private-company",NA,70,0,11,"0",0,0,0,22.059022,"-"
63416,"male","government-org",1312,27.1,0,6,"0",0.025388,0,0,0.175679,"-"
24747,"male","other",7765,48,2,6,"1",0.003593,0,0,0.439458,"-"
46858,"female","private-company",6541,59.2,0,6,"1",0.353229,0,0,0.320267,"-"
13225,"male","private-company",8018,37.2,2,9,"3",0.006235,0,0,0.396502,"-"
55470,"male","private-company",3521,34.3,1,0,"0",1.002478,1,0,0,"-"
28315,"female","other",8228,65.6,1,6,"1",0.339959,0,0,0.266099,"-"
28359,"male","other",NA,51.4,4,5,"1",0.025249,0,0,2380.032947,"-"
19076,"male","self-employed",3130,42.1,4,6,"0",0.941266,0,0,0.366916,"-"
55588,"male","self-employed",6691,66.5,0,7,"2",0.034751,0,0,0.492717,"-"
67871,"female","private-company",4122,50.3,0,5,"1",0.045063,0,0,0.300624,"-"
68112,"female","government-org",NA,27,NA,1,"0",0.975935,0,0,14.104944,"-"
17795,"female","private-company",3013,66.4,0,10,"1",0.216161,0,0,0.512922,"-"
53516,"male","private-company",0,65.2,0,12,"2",0.087279,0,0,2241.298552,"-"
51017,"female","private-company",11233,47,0,7,"2",0.071679,0,0,0.297939,"-"
13036,"female","government-org",18884,59.5,2,9,"NA",0.003819,0,0,0.40157,"-"
72530,"female","self-employed",6641,36.1,2,8,"1",0.858108,2,0,0.425035,"-"
62101,"male","self-employed",5518,48.4,1,3,"0",0.986627,0,0,0.203102,"-"
70396,"female","government-org",10674,49.1,2,12,"1",0.074026,0,0,0.336135,"-"
18868,"male","government-org",8049,59.1,0,13,"2",0.007222,0,0,0.151043,"-"
695,"female","private-company",4781,74,0,5,"1",0,0,0,0.131896,"-"
29673,"female","self-employed",NA,70.5,0,6,"0",0.078872,0,0,85.223632,"-"
27767,"female","private-company",4583,41,1,3,"0",0.103909,0,0,0.088668,"-"
52530,"male","private-company",13983,64.2,0,17,"1",0.054774,0,0,0.201358,"-"
44223,"female","government-org",1506,34.3,0,6,"2",0.219848,0,0,0.866213,"-"
28825,"female","other",NA,48.3,0,7,"2",0.107849,0,0,4066.036257,"-"
59338,"female","private-company",9467,58,1,13,"0",0.123767,0,0,0.032598,"-"
63169,"male","government-org",16521,67.3,1,8,"2",0.099758,0,0,0.186544,"-"
6709,"female","government-org",7025,68.7,0,9,"0",0.039379,0,0,0.184778,"-"
52384,"female","government-org",6708,56.1,2,7,"1",0.014323,1,0,0.273632,"-"
6451,"male","government-org",10902,37.1,2,16,"3",0.149635,0,0,0.591637,"-"
23066,"male","private-company",NA,47.1,0,13,"2",0.13345,0,0,2194.944331,"-"
31702,"male","private-company",20081,64,1,11,"1",0.762782,2,0,0.281406,"-"
29618,NA,"private-company",7224,49.3,NA,6,"1",0.331567,1,0,0.159755,"-"
67539,"male","private-company",6795,56.4,0,21,"2",0.130712,0,1,0.390492,"-"
9374,"female","other",3696,53.1,0,12,"1",0.570872,1,0,0.274413,"-"
11228,"male","private-company",6001,50.2,2,20,"1",0.356409,0,0,0.426462,"-"
3310,"male","private-company",12022,41.3,3,8,"3",0.826699,2,0,0.561639,"-"
19180,"female","self-employed",2813,39.2,0,3,"0",0.095061,1,0,0.074003,"-"
39603,"male","government-org",66757,54.2,1,9,"2",0.851414,0,0,0.057362,"-"
12657,"male","private-company",NA,57.2,0,4,"2",0.172398,0,0,2328.443707,"-"
35371,"female","government-org",6708,63.6,0,10,"2",0.8051,3,0,0.738765,"-"
44932,"female","private-company",5841,38.4,0,7,"0",1.040614,0,0,0.316458,"-"
62318,"male","other",5848,86.8,0,8,"0",0.006135,0,0,0.000344,"-"
6671,"male","private-company",NA,56.2,0,6,"0",0,0,0,39.025523,"-"
35809,"female","self-employed",NA,30.2,0,11,"2",0.166207,0,0,2256.867531,"-"
17534,"male","government-org",1510,22.2,0,1,"0",1.005603,0,0,0.202071,"-"
14453,"male","private-company",4169,51.2,1,3,"1",0.675869,1,0,0.185487,"-"
21396,"female","self-employed",3359,62.3,0,13,"3",0.043745,0,0,1.395845,"-"
11074,"male","other",NA,64.5,0,8,"0",0.006971,0,0,1359.587923,"-"
31704,"male","self-employed",1559,23,0,5,"0",0.031066,0,0,0.066393,"-"
22292,"male","private-company",NA,40,0,7,"0",0.297088,0,0,358.014432,"-"
9277,"female","private-company",4833,39.1,1,6,"0",0.241147,0,0,0.131075,"-"
62056,"female","private-company",NA,58,0,1,"1",1.006626,1,0,444.599733,"+"
66154,"female","private-company",4519,31.3,0,9,"2",0.732153,0,0,0.815963,"-"
74974,"female","private-company",2006,80.6,0,5,"0",0.010547,0,0,0.015029,"-"
61840,"female","private-company",5135,73.6,0,5,"0",0.031841,0,0,0.0061,"-"
14484,"male","private-company",6906,40.4,0,11,"2",0,4,0,0.190371,"-"
32881,"male","private-company",NA,72.7,0,4,"0",0,0,0,0,"-"
30967,"female","government-org",6279,46.4,1,3,"1",0.999126,0,0,0.449897,"-"
53882,"male","private-company",7492,51.5,4,10,"1",0.153814,0,0,0.245468,"-"
60386,"male","government-org",3432,41,1,18,"1",0.629827,0,0,0.957346,"-"
34710,"female","private-company",3040,53,2,7,"0",0.023358,0,0,0.016613,"-"
74896,"female","self-employed",7289,65.3,0,14,"0",0.230175,0,0,66.118332,"-"
62645,"female","government-org",8883,58.2,1,5,"2",1.004177,0,0,0.543141,"-"
44834,"female","self-employed",5842,41.3,3,12,"2",0.927566,4,0,0.401288,"+"
16189,"male","other",5873,47.3,4,9,"2",0.022802,0,0,0.308487,"-"
20233,"male","self-employed",1753,58.5,0,8,"0",0.087812,0,0,0.028111,"-"
74985,"male","government-org",NA,65.3,0,14,"2",0.267677,0,0,1763.109974,"-"
64361,"male","private-company",13456,39.3,1,10,"2",0.151417,0,0,0.271366,"-"
8477,"female","private-company",4713,56.1,1,6,"0",1.176745,0,0,0.019244,"-"
11304,"male","other",12583,62.4,1,8,"3",0.166128,0,0,0.27755,"-"
52563,"male","private-company",12735,50,1,11,"1",0.254639,0,0,0.189993,"-"
11025,"female","other",4922,62.2,3,7,"2",0.03106,0,0,0.161736,"-"
10739,"female","government-org",4015,65.4,1,12,"3",0.558691,0,0,1.190841,"-"
36715,"male","private-company",4977,47.1,1,7,"0",0.757617,1,0,0.13097,"+"
41073,"female","government-org",7749,68.5,0,9,"1",0.009793,0,0,0.178885,"-"
30745,"female","private-company",2312,60.5,0,7,"2",0.132387,0,0,0.508729,"-"
33871,"male","self-employed",NA,42.3,5,6,"2",0.193954,0,0,1574.443878,"-"
39102,"female","other",10480,51.3,1,14,"1",0.42367,0,0,0.380369,"-"
32391,"female","private-company",6887,64.2,2,8,"0",0.401367,0,0,0.106003,"-"
44293,"female","private-company",3595,51.1,2,16,"2",0.015807,5,0,1.088034,"-"
21553,"female","self-employed",10352,57.4,5,19,"2",0.883626,1,0,0.509663,"-"
57502,"male","private-company",NA,72.2,0,3,"0",0.088337,0,0,13.021909,"-"
33502,"male","private-company",NA,52.4,0,8,"0",0.042027,0,0,20.033566,"-"
24881,"female","private-company",5033,30.1,0,13,"0",0,0,0,0.115511,"-"
44561,"male","government-org",NA,24.2,0,0,"0",1.008027,0,0,1.000061,"-"
35263,"female","private-company",1714,32.1,0,2,"0",1.014153,1,0,0.321143,"-"
9234,"female","other",6365,56.6,2,21,"2",0.010877,0,0,0.370022,"-"
39925,"male","government-org",15051,55.2,0,15,"2",0.963539,0,0,0.280404,"-"
63957,"male","government-org",8060,59.4,2,7,"2",0.026223,0,0,0.268618,"-"
43008,"female","private-company",NA,33.2,NA,10,"1",0.715462,3,0,4691.427807,"-"
67143,"female","self-employed",NA,60.3,0,2,"1",1.00139,0,0,1431.289922,"-"
34975,"female","private-company",1201,34,0,4,"0",1.263652,3,0,0.181295,"+"
74541,"male","private-company",4451,46.2,2,12,"0",0.419477,0,0,0.398328,"-"
71971,"female","private-company",3581,38.3,0,11,"0",0.839653,3,0,0.066429,"-"
67419,"male","private-company",6548,58.5,0,6,"1",0.964728,0,0,0.220132,"-"
21991,"female","private-company",3431,58.4,0,1,"NA",1.003496,0,0,0.306284,"-"
72770,"female","private-company",6023,46.3,2,6,"1",0.072999,1,0,0.326201,"-"
59169,"male","government-org",1787,27,0,11,"0",0.997044,1,0,1.142153,"-"
33125,"male","government-org",11610,50.4,2,5,"2",0,0,0,0.381095,"-"
29334,"female","private-company",12036,46.3,3,11,"1",0.122201,0,0,0.197464,"-"
42013,"male","private-company",NA,70,0,6,"1",0,0,0,881.200182,"-"
70968,"female","other",7035,41.1,0,7,"0",0.071458,0,0,0.076713,"-"
34189,"female","private-company",6253,44.3,3,11,"1",0.20028,0,0,0.33339,"-"
10209,"female","private-company",3005,32.1,1,6,"0",0.027323,0,0,0.14883,"-"
37818,"male","government-org",11829,52.5,0,5,"0",0.024035,0,0,0.061361,"-"
71257,"female","private-company",6762,56.4,0,15,"1",0.213048,0,0,0.408649,"-"
21108,"female","government-org",4009,60.3,0,8,"1",0.023035,0,0,0.233434,"-"
50746,"male","other",8021,47.3,0,17,"1",0.2259,0,0,0.33463,"-"
49285,"male","private-company",8664,36.1,3,8,"1",0.110226,0,0,0.266302,"-"
45867,"female","government-org",8003,52.2,0,3,"0",0,0,0,0,"-"
66032,"male","private-company",1815,27.2,1,8,"0",0.201844,0,0,0.701748,"-"
21458,"female","private-company",6037,34.3,3,5,"0",0.995816,1,1,0.192862,"+"
7756,"female","private-company",5590,48.4,0,8,"1",0.036279,0,0,0.283289,"-"
589,"female","private-company",5883,56.2,0,3,"1",1.006364,3,0,0.431515,"-"
74516,"male","private-company",8482,63.4,0,7,"0",0.008901,0,0,0.003787,"-"
2673,"female","government-org",5008,49.4,3,2,"0",0.083606,0,0,0.017855,"-"
72066,"female","other",6287,33.3,0,6,"2",0.22922,0,0,0.822071,"-"
54110,"male","private-company",3220,24.1,0,6,"0",0.514017,0,0,0.179326,"-"
59375,NA,"other",17427,68.6,NA,9,"1",0.209359,0,0,0.15689,"-"
59497,"female","self-employed",2502,37.3,0,12,"2",0,0,0,1.382143,"-"
17228,"female","government-org",5336,48.3,1,14,"1",0.025387,0,0,0.430267,"-"
34783,"male","self-employed",1306,78.8,0,9,"0",0.087986,0,0,0.086253,"-"
16282,"female","private-company",NA,57.1,0,23,"2",0.279721,0,0,3519.198571,"-"
70053,"male","private-company",7360,42.1,3,5,"1",1.036327,3,2,0.36565,"-"
4873,"female","private-company",6021,56.1,0,15,"2",0.297698,0,0,0.451436,"-"
26173,"male","government-org",7044,50.2,0,9,"2",0.865793,0,0,0.558176,"-"
55447,"female","other",NA,59.1,NA,7,"1",0.081239,0,0,140.676004,"-"
49016,"male","government-org",9063,47.3,3,14,"2",0.285376,1,0,0.397619,"-"
32826,"male","government-org",4328,51.4,0,4,"2",0.88196,0,0,0.480062,"-"
38132,"female","private-company",NA,34,0,8,"2",0.896032,1,0,4231.307428,"+"
8717,"female","private-company",4353,30.1,1,5,"0",0.20473,0,0,0.044928,"-"
48693,"female","private-company",2808,35.1,0,8,"0",0.979926,6,0,0.268919,"+"
54542,"female","private-company",7067,61.5,0,5,"1",0.051839,0,0,0.121905,"-"
49842,"male","private-company",10277,39.3,1,9,"0",0.144524,0,0,0.256094,"-"
13251,"female","private-company",8695,49.3,0,8,"1",0.514014,0,0,0.479163,"-"
42598,"female","private-company",4195,53.2,1,12,"2",0.051121,0,0,0.413778,"+"
44321,"male","private-company",7920,41.2,2,7,"2",0.211729,0,0,0.256366,"-"
71846,"male","government-org",2935,67.1,1,8,"0",0.920687,0,0,0.592014,"-"
45604,"male","private-company",2696,43.3,4,4,"2",0.933888,1,1,0.50317,"+"
71799,"female","private-company",4303,33.1,2,8,"0",0.832085,1,0,0.516494,"-"
30445,"male","private-company",3139,57,1,29,"2",0.067047,0,0,0.837394,"-"
69553,"male","private-company",0,33.2,1,5,"0",0.02193,0,0,1000.316307,"-"
48748,"female","self-employed",NA,63.5,0,20,"2",0.089647,0,0,2927.797453,"-"
23989,"female","other",10054,44.4,2,8,"2",1.003011,0,0,0.379305,"-"
61194,"female","government-org",10894,48.1,3,12,"2",0.366429,0,0,0.232544,"-"
42116,"male","private-company",11706,58.2,1,10,"3",0,0,0,0.133717,"-"
74984,"female","private-company",NA,52.5,0,7,"1",0.009885,0,0,2114.249033,"-"
65688,"male","private-company",10358,48.4,2,7,"2",0.108956,0,0,0.283614,"-"
67260,"male","private-company",29504,44.2,2,11,"3",0.042649,0,0,0.206084,"-"
28644,"female","self-employed",NA,62.5,NA,5,"1",0.063592,0,0,789.119946,"-"
49818,"female","government-org",1565,58.5,2,2,"0",0.785905,1,0,0.133268,"-"
39397,"male","private-company",14695,52.3,1,6,"1",0.447887,0,0,0.152746,"-"
74056,"female","private-company",3986,58.1,0,3,"0",0.484021,0,0,0.01939,"+"
22171,"male","private-company",6013,50.4,0,13,"1",0.229878,0,0,0.568982,"-"
68953,"female","other",NA,38,0,11,"1",0.018418,0,0,1275.374532,"-"
56268,"male","government-org",5044,39.1,0,5,"2",0.016166,0,0,0.294902,"-"
12541,"male","government-org",NA,68.6,0,5,"0",0.067956,0,0,46.154461,"-"
57863,"male","private-company",NA,36.1,1,8,"0",0.322362,0,0,992.261283,"-"
22743,"male","self-employed",5853,64.5,3,15,"0",0.508647,0,0,0.286312,"-"
43499,"male","private-company",2139,67.4,0,10,"1",0.28886,0,0,1.082119,"-"
43450,"female","government-org",9978,40.3,4,6,"1",0.469274,0,0,0.169775,"-"
2646,"female","private-company",4514,55,0,23,"2",0.044338,1,0,0.278746,"-"
62717,"female","private-company",NA,41.1,4,2,"0",1.709793,0,2,71.038682,"-"
70541,"male","private-company",8022,38.2,2,4,"1",0.068212,0,0,0.258332,"-"
39132,NA,"private-company",NA,69.3,NA,6,"1",0,0,0,1011.725211,"-"
14588,"female","self-employed",4519,45.2,1,3,"1",1.008714,0,1,0.349964,"+"
19541,"female","private-company",5160,36.1,0,12,"2",0.513463,0,0,0.334136,"-"
5324,"female","government-org",5046,42.1,2,6,"1",0.009675,0,1,0.421162,"-"
50985,"female","other",7243,68.4,0,10,"0",0.051078,0,0,0.028834,"-"
62130,"male","government-org",NA,68.2,NA,4,"0",0.035152,0,0,40.255295,"-"
63796,"male","private-company",3154,52.2,0,0,"0",1.007563,0,0,0,"-"
15285,"female","government-org",7557,89.3,0,2,"0",0.028458,0,0,0.003229,"-"
8446,"male","private-company",4418,45.1,0,5,"2",0.05938,0,0,0.63754,"-"
60247,"male","self-employed",7056,35.1,2,8,"1",0.063376,0,0,0.338372,"-"
71865,"female","other",3721,46,2,6,"1",0.739406,1,0,0.426576,"+"
28194,"male","private-company",6942,57,0,12,"2",0.005335,0,0,0.553066,"-"
29833,"male","self-employed",3634,42.2,0,13,"0",0.279843,0,0,0.269391,"-"
72354,"female","other",NA,23.1,0,1,"0",1.005052,0,0,61.383477,"-"
32464,"male","private-company",9873,57.2,0,18,"2",0.14515,0,0,0.367473,"-"
58244,"male","private-company",5184,70.1,0,19,"1",0.645063,0,0,0.413936,"-"
23160,"female","private-company",10597,79.1,0,14,"0",0.09518,0,0,0.048474,"-"
578,"female","private-company",8043,37.1,2,10,"1",0.059436,0,0,0.232781,"-"
18818,"female","private-company",NA,63,NA,5,"0",0.488862,1,1,1550.727294,"+"
32088,"female","self-employed",4966,45.4,0,1,"0",1.001413,0,1,0.069361,"+"
73291,"female","self-employed",5789,37.1,2,9,"0",0.88408,1,0,0.133444,"+"
73107,"male","government-org",10592,45.2,1,5,"1",0.696109,0,0,0.27165,"-"
28245,"female","private-company",7021,37.2,3,13,"3",0.06365,1,0,0.465185,"-"
66917,"male","private-company",10070,53.2,0,15,"0",0.051823,0,0,0.115293,"-"
63322,"male","private-company",4720,27.2,0,8,"0",0.682617,0,0,0.233347,"+"
66326,"female","private-company",1847,64.1,0,4,"1",0.452165,0,0,1.291746,"-"
54945,"male","government-org",14712,58.3,2,11,"2",0.672801,0,0,0.248016,"-"
9370,"male","other",7243,60.4,0,14,"1",0.39098,2,1,0.325058,"-"
53558,"male","private-company",4222,48.4,0,9,"1",0.033559,0,0,0.321898,"-"
30304,"male","private-company",2004,24.2,0,0,"0",1.008362,0,0,0.019154,"-"
39182,"male","private-company",1509,60.3,0,4,"0",0.484541,0,1,0.080242,"-"
28974,"female","private-company",7597,49.1,0,6,"2",0.603856,1,0,0.407616,"-"
17653,"male","self-employed",NA,85.2,0,6,"0",0.189399,0,0,792.23299,"-"
53577,"female","government-org",7022,54.5,2,6,"1",0.000201,0,0,0.181352,"-"
64777,"male","private-company",2518,27.1,0,0,"0",1.004048,0,0,0.076717,"-"
41099,"male","self-employed",NA,86.3,0,2,"0",0.23702,0,0,51.365709,"-"
33368,"female","private-company",3437,62,0,7,"1",0.002763,1,0,0.262203,"-"
42351,"female","private-company",2931,29.2,0,9,"0",0.220406,0,0,0.168526,"-"
2531,"female","private-company",13064,40.1,0,5,"1",0.744269,1,0,0.15391,"+"
30377,"female","private-company",NA,48.1,0,1,"1",1.001301,0,0,1856.864519,"-"
65866,"male","private-company",1253,66.4,0,3,"0",0.253726,0,0,0.51874,"-"
55874,"female","government-org",NA,33.2,0,4,"0",0.03176,0,0,54.067178,"-"
1015,"female","private-company",NA,65.4,NA,9,"0",0.021503,0,0,159.341666,"-"
52750,"female","government-org",14164,41.1,3,10,"2",0.714692,0,0,0.464204,"-"
28270,"male","other",8486,76.2,0,13,"0",0.02875,0,0,0.009102,"-"
22722,"male","government-org",4020,45.4,2,7,"2",0.045989,0,0,0.715248,"-"
43720,"male","private-company",4081,79.2,0,8,"1",0.019269,0,0,0.177293,"-"
74721,"female","other",5272,50.4,4,7,"1",0.718416,2,0,1.098286,"+"
